,Reviews,Summary
207,"[3, 12377, 5345, 25157, 18352, 2, 1757, 30610, 2, 3, 2, 14709, 2, 18632, 3, 3700, 5814, 2044, 2, 7184, 2, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 3, 13400, 2, 3700, 6588, 2, 8452, 9890, 2, 3, 2, 2533, 8452, 2, 5814, 23110, 5, 3, 6469, 9890, 2, 2044, 3, 2, 1]","[3, 2, 18737, 25157, 18352, 2, 1757, 30610, 2, 3, 2, 14709, 2, 18632, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 21325, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 3, 2, 2533, 10458, 2044, 2, 3, 2, 2533, 8452, 2, 5814, 23110, 3, 2795, 3, 7948, 2, 2044, 15517, 15042, 3, 25157, 1]"
208,"[3, 2795, 2, 29812, 2533, 2, 3, 12377, 7184, 5345, 17674, 2, 3, 21025, 2, 8194, 2, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 2795, 2, 8452, 8724, 3, 12377, 6469, 2, 19229, 6652, 14982, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 8194, 2, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 8194, 2, 1]","[3, 2, 29812, 2533, 2, 3, 12377, 7184, 5345, 17674, 2, 12681, 8724, 2, 5345, 2044, 12377, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 3, 2795, 3, 12095, 2, 1757, 24832, 31483, 2044, 2, 3, 2, 7948, 2, 2795, 12377, 2, 6, 3, 9890, 3, 5814, 2044, 10338, 2, 2044, 12681, 9592, 22682, 3, 2795, 3, 1]"
209,"[12681, 20447, 8452, 6725, 2, 25752, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 2, 2533, 15517, 13400, 2, 3, 2, 10458, 10338, 3, 25945, 5814, 22682, 5345, 2, 5, 3, 2, 6652, 7948, 7184, 3, 2, 8452, 23110, 2, 6, 3, 9890, 3, 29577, 6588, 2, 23110, 2, 8724, 3, 23912, 12095, 2, 1]","[3, 2, 20447, 8452, 6725, 2, 25752, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 12095, 25157, 10338, 2, 3, 2795, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 3, 2795, 3, 2795, 25157, 15042, 3, 14142, 5814, 18737, 15517, 9592, 1]"
210,"[3, 8194, 3700, 2, 14391, 23110, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 1757, 3, 5814, 6588, 2, 3, 5814, 14601, 14982, 6588, 2, 9890, 2, 2044, 3, 9890, 2, 21302, 2, 5, 3, 2, 10338, 10458, 2, 1757, 1]","[3, 2, 2533, 3700, 2, 14391, 23110, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6609, 3700, 12377, 6469, 3, 2795, 3, 2, 2533, 15517, 13400, 1757, 2, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 3, 5814, 6588, 2, 3, 5814, 14601, 14982, 6588, 2, 9890, 2, 2044, 3, 26672, 2, 17674, 2, 16811, 27616, 2, 3, 1]"
211,"[8724, 2, 6725, 2, 12095, 3, 21025, 2, 8194, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 6469, 12095, 2, 5, 3, 2, 2044, 10338, 2, 2044, 3, 2044, 2, 2795, 2, 2533, 15042, 3, 19414, 2, 5814, 3700, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 17674, 2, 2533, 2, 3, 5814, 6588, 2, 3, 1]","[3, 2, 6725, 2, 12095, 12681, 3, 21025, 2, 9890, 2, 3, 2044, 2, 2795, 10458, 12377, 2, 3, 19414, 2, 5814, 3700, 2, 2533, 6, 3, 9890, 3, 2, 10338, 6469, 12095, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 3, 25157, 10458, 2533, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
212,"[3, 3700, 6725, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 17238, 2533, 2, 1757, 2, 3, 2, 2533, 7948, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 6725, 2, 1757, 6588, 2, 5, 3, 2, 10338, 10458, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 14142, 12681, 14601, 2, 12377, 6469, 3, 2, 1]","[3, 2, 6725, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 17238, 2533, 2, 1757, 2, 3, 2, 2533, 7948, 3, 2795, 3, 12095, 2, 1757, 24832, 31483, 2, 6469, 3, 2, 2044, 6652, 8452, 2, 18352, 25083, 6, 3, 9890, 3, 6725, 2, 1757, 6588, 2, 3, 2795, 3, 2795, 25157, 15042, 3, 14142, 12377, 9592, 8452, 2, 1757, 1]"
213,"[3, 2, 22682, 14142, 5345, 18, 6725, 13400, 6652, 17657, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 14142, 5814, 18737, 15517, 9592, 2, 9890, 3, 9592, 2, 22123, 8724, 3, 2795, 2, 6469, 17657, 21302, 2, 5, 3, 19229, 2, 23110, 2, 3, 2795, 3, 10458, 2795, 6588, 2, 7184, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 1]","[3, 2, 22682, 14142, 5345, 18, 6725, 13400, 6652, 17657, 12681, 3, 3700, 5814, 2044, 2, 7184, 2, 6469, 3, 22420, 6725, 17657, 2, 1757, 2, 5345, 2044, 6469, 3, 2795, 3, 5814, 17674, 2, 16811, 1757, 2, 7184, 2, 6469, 3, 2533, 6652, 25644, 6469, 3700, 6588, 2, 9592, 10338, 6469, 6, 3, 9890, 3, 14142, 8724, 22036, 2, 20000, 3, 9592, 1]"
214,"[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 2795, 8194, 3, 2, 10338, 10458, 2533, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 5814, 18737, 15517, 9592, 2, 9890, 3, 2, 3700, 6469, 8194, 2, 5, 3, 2, 2044, 10338, 2, 1757, 1757, 3, 12095, 2, 1757, 24832, 2044, 3, 2, 6609, 16811, 6, 3, 9890, 1]","[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 2795, 8194, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 8194, 10458, 10338, 2, 12095, 21325, 3, 2795, 3, 12095, 2, 1757, 24832, 31483, 2, 21325, 3, 2, 16624, 21325, 6, 3, 9890, 3, 2, 3700, 6469, 8194, 2, 3, 2795, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 8724, 3, 2, 1]"
215,"[3, 2, 2533, 2, 2044, 16624, 2, 3, 2, 14601, 15517, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 8194, 2, 13400, 19414, 6469, 6, 3, 9890, 12681, 21044, 2, 9890, 3, 2, 2795, 10458, 22682, 5345, 2, 5, 3, 3700, 5814, 2044, 2, 9890, 3, 26672, 2, 17674, 2, 16811, 22581, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 1]","[3, 2, 2533, 2, 2044, 16624, 2, 3, 2, 14601, 15517, 12681, 3, 2, 10458, 8452, 2, 6469, 3, 8194, 2, 13400, 19414, 6469, 3, 2795, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 12681, 2, 18632, 23110, 6, 3, 9890, 3, 6725, 23912, 5814, 8194, 2, 8724, 3, 2044, 2, 5345, 6588, 3700, 2, 2795, 16624, 1]"
216,"[12681, 20447, 8452, 6725, 18, 12377, 21044, 7184, 12095, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 3, 8194, 10458, 10338, 2, 12095, 5, 3, 3700, 5814, 2044, 2, 7184, 2, 3, 22420, 6725, 17657, 2, 1757, 2, 5345, 6, 1]","[3, 2, 20447, 8452, 6725, 18, 12377, 21044, 7184, 12095, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6609, 3700, 12377, 6469, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 3, 8194, 10458, 10338, 2, 12095, 3, 2795, 3, 2, 10338, 2, 19229, 6469, 2, 12681, 3, 2, 1757, 13400, 2, 13400, 19414, 6469, 5, 1, 0, 0, 0]"
217,"[3, 5814, 2, 2044, 2, 10458, 2795, 6652, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 2795, 9890, 2, 20000, 3, 6725, 17657, 2, 15042, 12681, 6609, 2, 12681, 3, 12377, 7184, 5345, 17674, 2, 5, 3, 17059, 14601, 2, 9890, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 2795, 2, 8452, 6, 3, 9890, 3, 26798, 1]","[3, 2, 2044, 2, 10458, 2795, 6652, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 3700, 6609, 24832, 2795, 14982, 6588, 2, 31585, 2, 3, 2795, 3, 6469, 9890, 2, 1757, 24832, 2044, 6469, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 3, 2, 2533, 10458, 2044, 2, 3, 2, 2533, 8452, 1]"
218,"[3, 21025, 14391, 9592, 8452, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 2, 6609, 1757, 9592, 2, 1757, 30051, 2533, 2, 1757, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 6469, 9890, 2, 2044, 3, 2, 2795, 6652, 22036, 19229, 2, 3, 8194, 3, 2, 6652, 7948, 14142, 5, 3, 2, 8452, 23110, 2, 3, 2795, 3, 2, 15042, 23110, 1]","[3, 2, 25752, 22682, 18632, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 6609, 1757, 9592, 2, 1757, 30051, 2533, 2, 1757, 2, 3, 2795, 3, 2, 2533, 10458, 2044, 9592, 2, 3, 2044, 2, 31545, 6588, 21302, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 8452, 23110, 2, 3, 5814, 6588, 2, 3, 5814, 14601, 14982, 6588, 1]"
219,"[3, 2, 19229, 6469, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 8724, 22123, 18352, 6588, 2, 2795, 1757, 2, 6, 3, 9890, 3, 14142, 3, 2044, 2, 22123, 2, 3, 12377, 6469, 2, 18632, 6725, 7184, 2, 3, 8194, 3, 5814, 14601, 14982, 6588, 2, 7184, 2, 1757, 3, 2, 2044, 1757, 2, 5814, 23110, 5, 3, 3700, 5814, 2044, 2, 7184, 1]","[3, 2, 19229, 6469, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 2533, 2, 2795, 9592, 2, 3, 2795, 8724, 22123, 18352, 6588, 2, 2795, 1757, 2, 6, 3, 9890, 3, 14142, 12681, 14601, 2, 12377, 6469, 3, 3700, 5814, 2044, 2, 22123, 3, 5814, 6588, 2, 3, 5814, 14601, 14982, 6588, 2, 9890, 2, 2044, 3, 26672, 2, 17674, 2, 1]"
220,"[3, 2, 19229, 6652, 6725, 14709, 2, 1757, 30610, 2, 3, 2, 2533, 2, 14391, 6652, 3, 2, 10458, 10338, 3, 8194, 2, 13400, 16624, 15042, 8724, 17238, 3700, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 6469, 23110, 2, 5, 3, 2, 2044, 10338, 2, 2044, 8724, 2, 6588, 2, 5814, 22682, 6, 3, 9890, 12681, 21044, 2, 9890, 1]","[3, 2, 19229, 6652, 6725, 14709, 2, 1757, 30610, 2, 3, 2, 2533, 2, 14391, 6652, 12681, 3, 2, 10458, 8452, 2, 6469, 3, 8194, 2, 13400, 19414, 6469, 3, 2795, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 1757, 9890, 2, 6, 3, 9890, 3, 2, 10338, 6469, 23110, 2, 3, 2795, 3, 2795, 25157, 15042, 3, 14142, 12377, 9592, 8452, 1]"
221,"[3, 8452, 2, 6652, 2, 2533, 6652, 3, 3700, 5814, 2044, 2, 7184, 2, 3, 5814, 6588, 2, 3, 2, 2044, 1757, 2, 5814, 2044, 6652, 6, 3, 9890, 3, 6725, 12095, 7184, 2, 3, 2, 10458, 10338, 3, 2, 2533, 2, 12095, 15042, 5345, 2, 5, 3, 19229, 2, 23110, 2, 3, 2795, 3, 10458, 2795, 6588, 2, 7184, 2, 6, 3, 1]","[3, 2, 6652, 2, 2533, 6652, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 5814, 2795, 2, 2533, 2, 9890, 6469, 3, 2795, 3, 2, 10338, 2, 31585, 2, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 3, 2795, 2, 18, 2, 2533, 3, 2, 1757, 10458, 12377, 10458, 2795, 3, 2795, 3, 14142, 5814, 18737, 15517, 9592, 2, 1]"
222,"[3, 12095, 25157, 7948, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 2044, 9592, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 2044, 2, 18352, 2, 1757, 29577, 2, 2044, 3, 2, 3700, 20447, 5, 3, 17059, 14601, 2, 7184, 2, 3, 2533, 6609, 9592, 2, 2044, 25644, 5345, 6, 3, 1]","[3, 2, 2533, 25157, 7948, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 2, 2044, 9592, 3, 2795, 3, 2533, 6609, 9592, 2, 2044, 25644, 5345, 2044, 6469, 6, 3, 9890, 3, 2044, 2, 7948, 14391, 2, 31483, 2, 1757, 3, 19414, 2, 21025, 2, 31585, 2795, 3, 5814, 6588, 2, 3, 25610, 19473, 2044, 3, 2795, 3, 8194, 10458, 10338, 2, 1]"
223,"[3, 2, 2533, 8452, 14391, 6725, 3700, 7948, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 14142, 12681, 14601, 2, 12377, 6469, 3, 3700, 5814, 2044, 2, 8194, 2, 3, 5814, 6588, 2, 3, 5814, 17674, 2, 2795, 2, 3, 2, 10338, 5345, 6588, 3700, 2, 2795, 1]","[3, 2, 2533, 8452, 14391, 6725, 3700, 7948, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 14142, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 8194, 3, 5814, 6588, 2, 3, 5814, 14601, 14982, 6588, 2, 9890, 2, 2044, 3, 26672, 2, 17674, 2, 16811, 1]"
224,"[3, 2, 18737, 3700, 5814, 2044, 21025, 1757, 2, 8194, 2, 3, 20447, 2, 2795, 8194, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 2044, 10338, 2, 2044, 6, 3, 9890, 3, 14142, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 20447, 19229, 7184, 2, 12377, 2, 3, 25644, 2, 14391, 5, 3, 2, 1757, 6652, 18352, 6609, 9890, 3, 1]","[3, 2, 18737, 3700, 5814, 2044, 21025, 1757, 2, 8194, 2, 3, 20447, 2, 2795, 8194, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 1757, 6652, 18352, 6609, 31585, 2, 6, 3, 9890, 3, 2, 10338, 6469, 12095, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 8724, 17238, 2, 5, 1, 0, 0, 0, 0, 0]"
225,"[3, 21325, 6652, 5345, 17657, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 3, 6725, 2, 1757, 21044, 16624, 6725, 5, 3, 2044, 2, 22123, 2, 3, 2, 10458, 10338, 12681, 25157, 2, 2795, 16624, 15042, 6, 3, 9890, 3, 6652, 8452, 2, 12095, 3, 14142, 8724, 22036, 2, 20000, 3, 2, 6588, 17059, 9890, 3, 2, 1]","[3, 2, 2795, 6652, 5345, 17657, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 3, 2795, 3, 12095, 2, 1757, 24832, 2044, 6469, 6, 3, 9890, 3, 6725, 2, 1757, 21044, 16624, 6725, 3, 2795, 12681, 21044, 2, 22123, 8724, 3, 2044, 2, 5345, 6588, 3700, 2, 2795, 16624, 14391, 2795, 5, 1, 0, 0, 0, 0, 0, 0]"
226,"[3, 2, 19229, 6652, 6725, 14709, 2, 24392, 12095, 2, 3, 2, 3700, 2, 8194, 2, 3, 2, 15042, 12095, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 1757, 18352, 9890, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 5814, 2044, 10338, 2, 2533, 2, 5, 3, 2, 2795, 10458, 22682, 3, 2, 3700, 2, 3, 17059, 14601, 2, 1]","[3, 2, 19229, 6652, 6725, 14709, 2, 24392, 12095, 2, 3, 2, 3700, 2, 8194, 2, 3, 2, 15042, 12095, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 2, 1757, 6652, 18352, 6609, 31585, 2, 6, 3, 9890, 8724, 2, 5345, 2044, 12095, 2, 3, 2, 1757, 8194, 3, 2795, 3, 2, 10338, 2, 19229, 6469, 2, 12681, 3, 2, 2533, 15517, 13400, 1]"
227,"[3, 2, 17148, 7184, 2, 15042, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 2, 10458, 10338, 3, 2, 1757, 13400, 2, 13400, 16624, 15042, 5345, 2, 5, 3, 2, 17674, 2, 2044, 2, 3, 2, 6652, 7948, 7184, 6, 3, 9890, 3, 2, 2533, 15517, 1]","[3, 2, 17148, 7184, 2, 15042, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 3, 2795, 3, 2, 6652, 7948, 9890, 6469, 6, 3, 9890, 3, 2, 10338, 2, 19229, 6469, 2, 12681, 3, 2, 1757, 13400, 2, 13400, 19414, 6469, 3, 2795, 3, 2, 2533, 6469, 2, 6725, 2, 1]"
228,"[3, 5814, 3700, 2, 2795, 12681, 3, 2, 14709, 2, 6725, 7184, 2, 6469, 3, 2533, 10338, 20447, 9592, 6469, 6, 3, 9890, 3, 2, 10458, 10338, 8724, 2, 6609, 15042, 14709, 16624, 2, 6725, 5345, 2, 5, 3, 2, 2533, 2, 2533, 2, 3, 14142, 2, 7184, 2, 6, 3, 9890, 3, 14142, 3, 5814, 17657, 2, 22682, 5345, 2, 3, 5814, 1]","[3, 2, 3700, 2, 2795, 12681, 3, 2, 14709, 2, 6725, 7184, 2, 6469, 3, 2533, 10338, 20447, 9592, 6469, 6, 3, 9890, 3, 14142, 5814, 18737, 15517, 9592, 2, 9890, 12681, 9592, 2, 23110, 1757, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
229,"[3, 2, 14709, 7184, 6725, 17657, 3, 2, 10458, 10338, 3, 2, 1757, 2, 2533, 15517, 15042, 6, 3, 9890, 3, 12095, 8452, 6725, 14709, 5814, 2, 2795, 3, 5814, 2044, 10338, 2, 2795, 1757, 5, 3, 12095, 2, 1757, 24832, 2044, 3, 2, 1757, 2, 2533, 18352, 3, 17059, 14601, 2, 9890, 1757, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 1]","[3, 2, 14709, 7184, 6725, 17657, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 1757, 2, 2533, 18352, 6, 3, 9890, 3, 5814, 2044, 10338, 2, 2795, 1757, 3, 12095, 8452, 6725, 14709, 5814, 2, 2795, 3, 2795, 3, 2044, 2, 7948, 14391, 2, 31483, 2, 1757, 3, 2, 3700, 7184, 6652, 2, 2795, 1]"
230,"[12681, 20447, 8452, 6725, 2, 25752, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 2, 10458, 10338, 3, 25945, 5814, 22682, 5345, 2, 3, 2533, 6652, 25644, 6469, 3700, 6588, 2, 9592, 8452, 5, 3, 17059, 14601, 2, 7184, 2, 3, 2, 6652, 7948, 7184, 6, 3, 9890, 3, 14982, 19229, 2, 25752, 3, 1]","[3, 2, 20447, 8452, 6725, 2, 25752, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 12095, 25157, 10338, 2, 3, 2795, 3, 2, 6652, 7948, 9890, 6469, 6, 3, 9890, 3, 2533, 6652, 25644, 6469, 3700, 6588, 2, 9592, 8452, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 3, 2795, 3, 14142, 3, 2, 17238, 5814, 17657, 2, 1]"
231,"[3, 2, 19229, 7184, 5814, 17657, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 5, 3, 19229, 2, 12377, 3, 21025, 15042, 5345, 2, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 3, 25157, 10458, 2533, 5, 3, 17059, 14601, 2, 9890, 1757, 3, 12095, 2, 1757, 24832, 2044, 6, 3, 1]","[3, 2, 19229, 7184, 5814, 17657, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 3, 25157, 10458, 2533, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
232,"[3, 9890, 3700, 6725, 2, 3700, 6652, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 2, 13400, 15042, 5345, 2, 5, 3, 19229, 2, 23110, 2, 3, 2795, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 2, 6652, 1]","[3, 2, 2044, 3700, 6725, 2, 3700, 6652, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 2, 10338, 2, 19229, 6469, 2, 12681, 3, 2, 1757, 13400, 2, 13400, 19414, 6469, 3, 2795, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 2, 1757, 2, 1]"
233,"[3, 3700, 6725, 2, 3, 2, 10458, 10338, 3, 8194, 2, 13400, 16624, 15042, 5345, 2, 6, 3, 9890, 3, 2, 2533, 8452, 3, 14142, 8724, 22036, 2, 20000, 8724, 2, 17238, 22682, 3, 7948, 6609, 9890, 6469, 17657, 9890, 5, 3, 17059, 14601, 2, 8194, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 5814, 16811, 17674, 2, 9890, 3, 6725, 1]","[3, 2, 6725, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 10338, 2, 19229, 6469, 2, 12681, 3, 7948, 6609, 9890, 6469, 17657, 31585, 2, 3, 2, 2533, 7948, 3, 2795, 3, 8194, 23110, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
234,"[24697, 12377, 6609, 2, 2795, 20447, 6588, 12095, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 10458, 10338, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 3700, 6469, 8194, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 8194, 2, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 1]","[3, 2, 2044, 12377, 6609, 2, 2795, 20447, 6588, 12095, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 2, 3700, 6469, 8194, 2, 3, 2795, 12681, 21044, 2, 8194, 8724, 3, 2044, 2, 2795, 10458, 6652, 1757, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
235,"[3, 2, 19229, 5345, 18737, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 14142, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 22123, 3, 5814, 6588, 2, 3, 14142, 2, 17674, 2, 2795, 2, 3, 2, 10338, 10458, 7948, 7184, 24832, 5, 3, 12095, 2, 1757, 24832, 2044, 3, 3700, 2, 18632, 23110, 3, 17059, 14601, 2, 9890, 1757, 6, 1]","[3, 2, 19229, 5345, 18737, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 21025, 2, 31585, 2, 3, 3700, 2, 18632, 23110, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 22123, 3, 5814, 6588, 2, 3, 20447, 19229, 7184, 2, 23110, 2, 3, 2, 2044, 25157, 2, 21302, 2, 3, 2795, 3, 2795, 25157, 15042, 3, 2, 10338, 2, 19229, 6469, 2, 1]"
236,"[3, 10338, 2, 17059, 18, 2, 19229, 5345, 18737, 3, 3700, 6469, 7184, 2, 6, 3, 9890, 3, 2, 1757, 14709, 17238, 2795, 2, 1757, 30610, 3, 2, 2533, 10458, 13400, 16624, 15042, 5, 3, 5814, 17674, 2, 2044, 3, 7948, 2, 2044, 15517, 15042, 6, 3, 9890, 3, 7184, 3700, 2, 9890, 3, 2, 2533, 10458, 2044, 3, 2, 2795, 10458, 22682, 1]","[3, 2, 2044, 2, 17059, 18, 2, 19229, 5345, 18737, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2533, 6609, 9592, 9890, 6469, 31585, 2, 6, 3, 9890, 3, 2, 10338, 2, 19229, 6469, 2, 12681, 3, 21025, 2, 31585, 2, 3, 2795, 3, 2044, 14709, 22123, 15517, 2, 2795, 1757, 2, 3, 8194, 3, 2, 17674, 2, 2795, 2, 3, 2, 1]"
